MaDH,MaKH,MaSP,SoLuong,NgayDat,TongTien
36686,316,10,7,2025-02-03,51730000
36687,288,27,2,2025-01-21,33800000
36688,557,66,3,2024-12-20,8370000
36689,14,75,10,2024-04-29,183900000
36690,20,4,2,2024-05-09,5500000
36691,993,4,7,2025-01-20,19250000
36692,917,76,9,2024-09-01,205110000
36693,171,43,1,2024-06-19,420000
36694,895,72,4,2025-03-06,63960000
36695,447,41,1,2024-05-05,990000
36696,769,31,10,2024-03-21,20900000
36697,306,49,9,2024-08-03,69210000
36698,549,72,1,2024-10-21,15990000
36699,683,55,1,2024-11-13,7290000
36700,36,65,3,2025-03-01,11970000
36701,817,60,6,2024-11-30,47634000
36702,814,51,2,2024-11-12,15980000
36703,419,13,2,2025-02-13,7580000
36704,54,76,6,2024-06-30,136740000
36705,67,60,8,2024-03-09,63512000
36706,268,53,5,2024-04-16,5950000
36707,938,34,1,2025-01-06,3790000
36708,858,86,2,2024-12-31,200000
36709,96,9,9,2024-12-09,116910000
36710,825,96,5,2025-03-15,3950000
36711,334,43,1,2024-06-24,420000
36712,397,39,9,2025-03-12,8910000
36713,347,27,4,2024-09-25,67600000
36714,980,60,7,2024-11-07,55573000
36715,474,86,1,2024-10-10,100000
36716,229,58,10,2025-03-08,83200000
36717,431,3,6,2024-12-25,46500000
36718,78,26,2,2024-10-23,6480000
36719,76,30,8,2024-10-28,88720000
36720,308,16,8,2024-03-06,23920000
36721,183,13,6,2024-12-13,22740000
36722,935,56,5,2024-06-30,19950000
36723,362,36,6,2024-02-14,6330000
36724,176,89,6,2024-07-15,5940000
36725,194,64,4,2025-02-07,33560000
36726,918,60,7,2024-06-03,55573000
36727,439,15,8,2024-11-18,67920000
36728,545,91,9,2024-11-19,21960000
36729,550,18,4,2024-12-24,21160000
36730,234,61,6,2024-11-24,28740000
36731,497,48,3,2024-02-27,23970000
36732,29,24,10,2024-07-14,44000000
36733,777,1,1,2025-01-13,5480000
36734,656,38,6,2024-07-09,12540000
36735,640,87,6,2024-04-19,1152000
36736,787,51,9,2024-12-28,71910000
36737,548,27,5,2025-02-18,84500000
36738,193,64,5,2024-03-15,41950000
36739,444,74,10,2024-12-25,152900000
36740,493,9,5,2024-08-02,64950000
36741,58,9,4,2024-08-16,51960000
36742,679,48,6,2024-11-08,47940000
36743,498,13,2,2024-07-31,7580000
36744,956,93,4,2024-05-10,4760000
36745,192,67,10,2024-03-17,42900000
36746,209,33,8,2025-01-12,110320000
36747,914,65,3,2025-01-01,11970000
36748,438,72,9,2024-12-21,143910000
36749,180,58,2,2025-02-14,16640000
36750,263,79,1,2025-02-23,75000
36751,211,65,9,2024-06-23,35910000
36752,512,2,10,2024-12-03,124400000
36753,651,92,3,2024-12-02,7770000
36754,502,12,5,2024-03-01,58750000
36755,344,1,9,2024-10-21,49320000
36756,541,11,5,2024-03-05,69950000
36757,738,51,4,2025-01-16,31960000
36758,532,86,3,2024-08-08,300000
36759,384,36,9,2024-03-30,9495000
36760,717,88,5,2024-03-09,3950000
36761,760,48,10,2024-04-15,79900000
36762,592,4,3,2024-03-28,8250000
36763,839,75,2,2024-05-14,36780000
36764,651,42,1,2024-06-30,550000
36765,642,13,3,2024-03-21,11370000
36766,388,88,6,2024-09-02,4740000
36767,958,26,5,2024-11-26,16200000
36768,387,50,5,2024-12-07,27950000
36769,698,58,8,2024-10-05,66560000
36770,927,58,2,2024-03-26,16640000
36771,156,4,5,2024-12-31,13750000
36772,405,55,8,2025-01-07,58320000
36773,624,12,3,2024-05-05,35250000
36774,203,67,5,2025-02-20,21450000
36775,436,29,6,2024-03-25,56340000
36776,515,43,2,2024-10-10,840000
36777,294,53,7,2024-04-10,8330000
36778,193,3,6,2025-02-26,46500000
36779,576,53,4,2024-05-22,4760000
36780,705,78,9,2024-06-17,441000
36781,265,24,7,2024-03-05,30800000
36782,142,54,7,2024-10-09,34230000
36783,146,79,6,2024-07-11,450000
36784,172,76,3,2024-12-01,68370000
36785,251,26,9,2024-04-04,29160000
36786,139,59,1,2024-07-08,3990000
36787,773,15,7,2024-03-07,59430000
36788,804,12,7,2024-08-27,82250000
36789,208,48,9,2024-06-19,71910000
36790,690,61,10,2025-02-28,47900000
36791,777,43,5,2024-11-23,2100000
36792,624,43,1,2024-12-08,420000
36793,585,56,4,2024-04-19,15960000
36794,821,10,10,2024-12-12,73900000
36795,539,10,9,2025-03-06,66510000
36796,706,15,5,2024-05-19,42450000
36797,228,87,2,2024-11-25,384000
36798,761,79,8,2024-11-26,600000
36799,478,37,9,2024-03-29,3951000
36800,740,95,1,2024-05-29,890000
36801,993,59,2,2024-04-24,7980000
36802,265,66,4,2024-05-25,11160000
36803,980,36,8,2024-09-23,8440000
36804,178,77,1,2024-04-04,28190000
36805,438,5,9,2024-02-13,77400000
36806,20,27,2,2024-06-01,33800000
36807,717,43,3,2024-12-10,1260000
36808,418,14,9,2024-04-20,76410000
36809,539,70,1,2025-02-20,22690000
36810,280,88,6,2025-01-11,4740000
36811,886,26,1,2024-09-14,3240000
36812,376,52,8,2024-07-16,6872000
36813,571,35,8,2024-05-12,22000000
36814,316,88,2,2024-11-08,1580000
36815,30,74,3,2024-08-20,45870000
36816,668,47,3,2024-07-29,22770000
36817,301,37,7,2025-02-12,3073000
36818,477,49,6,2025-01-12,46140000
36819,476,8,1,2024-06-16,10190000
36820,912,69,5,2024-05-09,69950000
36821,381,87,5,2025-01-19,960000
36822,240,54,10,2024-09-10,48900000
36823,949,53,2,2024-07-23,2380000
36824,543,20,10,2024-12-10,77500000
36825,45,46,2,2024-06-17,6980000
36826,879,16,9,2024-03-07,26910000
36827,701,38,10,2024-04-23,20900000
36828,4,59,8,2024-10-01,31920000
36829,270,24,6,2025-02-21,26400000
36830,858,14,9,2024-03-26,76410000
36831,179,46,6,2024-05-12,20940000
36832,384,80,7,2024-06-03,3570000
36833,949,30,3,2024-08-14,33270000
36834,432,24,4,2024-09-18,17600000
36835,961,29,2,2024-03-13,18780000
36836,483,15,4,2024-04-23,33960000
36837,805,9,4,2025-01-16,51960000
36838,463,79,3,2024-02-25,225000
36839,219,8,1,2024-09-11,10190000
36840,311,84,4,2025-02-22,1800000
36841,699,6,2,2024-10-24,20780000
36842,43,18,7,2024-06-23,37030000
36843,336,80,3,2025-02-22,1530000
36844,805,2,7,2024-03-04,87080000
36845,554,96,7,2024-12-01,5530000
36846,376,49,8,2025-02-05,61520000
36847,338,57,9,2024-07-19,46341000
36848,885,15,2,2025-01-19,16980000
36849,412,9,5,2024-11-18,64950000
36850,332,17,3,2025-03-08,53670000
36851,940,10,7,2024-03-06,51730000
36852,112,41,5,2025-01-19,4950000
36853,957,89,4,2025-02-03,3960000
36854,521,20,9,2024-03-11,69750000
36855,16,48,9,2025-02-08,71910000
36856,618,39,5,2024-04-11,4950000
36857,335,31,2,2024-04-27,4180000
36858,923,60,2,2024-08-05,15878000
36859,416,76,4,2024-05-10,91160000
36860,54,33,5,2024-07-02,68950000
36861,4,80,7,2024-06-09,3570000
36862,789,62,1,2025-01-25,6745000
36863,814,7,4,2024-05-23,49760000
36864,78,20,3,2024-05-28,23250000
36865,589,86,6,2025-03-07,600000
36866,122,25,3,2024-07-03,32250000
36867,552,24,8,2024-12-19,35200000
36868,514,84,1,2024-05-03,450000
36869,643,80,2,2024-12-27,1020000
36870,840,88,9,2024-04-29,7110000
36871,518,96,10,2024-05-24,7900000
36872,898,44,5,2024-05-04,2595000
36873,969,19,3,2024-11-01,9270000
36874,332,36,7,2024-03-02,7385000
36875,657,32,7,2024-11-03,76930000
36876,542,48,6,2024-05-13,47940000
36877,851,28,2,2024-10-19,37980000
36878,46,52,1,2025-02-14,859000
36879,1000,28,5,2024-05-04,94950000
36880,754,92,5,2024-07-08,12950000
36881,697,80,2,2024-06-30,1020000
36882,578,20,1,2024-07-08,7750000
36883,346,21,2,2025-02-22,28980000
36884,41,85,3,2024-06-10,270000
36885,389,30,10,2024-09-13,110900000
36886,697,37,7,2024-08-29,3073000
36887,251,76,3,2024-05-03,68370000
36888,998,13,6,2024-02-12,22740000
36889,205,57,10,2024-11-27,51490000
36890,138,4,1,2024-10-25,2750000
36891,494,12,4,2024-09-16,47000000
36892,479,64,9,2024-02-28,75510000
36893,682,6,5,2024-05-11,51950000
36894,250,78,6,2025-02-04,294000
36895,485,95,2,2024-08-05,1780000
36896,126,54,10,2024-05-01,48900000
36897,996,18,9,2024-11-13,47610000
36898,849,79,3,2024-12-23,225000
36899,213,93,10,2024-04-09,11900000
36900,370,21,5,2024-03-06,72450000
36901,960,39,7,2024-10-08,6930000
36902,242,15,6,2024-08-17,50940000
36903,69,46,6,2024-08-29,20940000
36904,103,35,10,2024-12-02,27500000
36905,43,8,5,2024-12-13,50950000
36906,250,29,1,2024-02-22,9390000
36907,124,84,1,2025-01-13,450000
36908,470,1,10,2024-03-12,54800000
36909,517,35,10,2024-08-15,27500000
36910,762,19,2,2024-12-08,6180000
36911,746,80,10,2024-08-29,5100000
36912,572,15,7,2025-01-25,59430000
36913,398,35,4,2024-06-14,11000000
36914,867,77,3,2024-10-23,84570000
36915,103,5,1,2025-02-26,8600000
36916,730,77,8,2024-04-28,225520000
36917,357,65,7,2025-03-15,27930000
36918,816,74,10,2024-06-09,152900000
36919,459,76,1,2025-02-22,22790000
36920,408,41,2,2024-11-13,1980000
36921,172,72,9,2024-04-18,143910000
36922,159,79,8,2024-12-06,600000
36923,117,62,6,2024-07-07,40470000
36924,739,35,1,2024-03-08,2750000
36925,288,42,3,2024-09-19,1650000
36926,528,55,3,2025-02-21,21870000
36927,638,42,5,2024-07-24,2750000
36928,588,5,1,2024-09-08,8600000
36929,669,13,2,2024-09-18,7580000
36930,65,48,10,2024-12-19,79900000
36931,895,90,3,2025-03-04,2970000
36932,699,27,5,2024-10-13,84500000
36933,537,50,7,2024-05-31,39130000
36934,857,72,2,2024-02-27,31980000
36935,477,15,5,2024-05-12,42450000
36936,136,85,9,2024-03-29,810000
36937,330,57,10,2024-11-25,51490000
36938,615,95,5,2024-11-04,4450000
36939,9,62,1,2024-07-08,6745000
36940,123,58,3,2024-07-25,24960000
36941,503,21,8,2024-12-10,115920000
36942,836,11,2,2024-05-21,27980000
36943,415,44,3,2024-12-20,1557000
36944,257,58,2,2024-10-16,16640000
36945,746,11,2,2024-05-30,27980000
36946,293,70,7,2024-10-04,158830000
36947,291,12,8,2024-12-07,94000000
36948,830,82,3,2024-02-15,510000
36949,533,68,5,2024-06-26,50950000
36950,200,28,4,2024-05-27,75960000
36951,418,53,10,2024-03-04,11900000
36952,351,1,3,2024-07-05,16440000
36953,233,32,6,2024-07-21,65940000
36954,66,10,3,2025-02-14,22170000
36955,391,30,5,2024-08-16,55450000
36956,770,49,8,2024-02-16,61520000
36957,822,23,1,2024-12-03,6490000
36958,219,67,9,2024-10-06,38610000
36959,822,52,3,2024-08-28,2577000
36960,643,13,3,2024-08-10,11370000
36961,58,13,8,2024-06-02,30320000
36962,689,83,1,2024-05-22,85000
36963,204,12,10,2024-12-19,117500000
36964,675,92,8,2024-10-18,20720000
36965,520,25,10,2024-11-29,107500000
36966,362,13,5,2024-12-06,18950000
36967,33,25,1,2025-02-17,10750000
36968,26,59,10,2024-02-28,39900000
36969,469,13,9,2024-08-29,34110000
36970,964,72,10,2024-05-31,159900000
36971,793,39,3,2025-02-12,2970000
36972,593,26,2,2024-06-01,6480000
36973,149,83,2,2024-04-24,170000
36974,596,56,9,2024-04-08,35910000
36975,619,29,8,2024-05-11,75120000
36976,275,9,7,2024-12-26,90930000
36977,905,51,10,2024-12-07,79900000
36978,260,38,10,2025-02-08,20900000
36979,398,9,8,2025-01-25,103920000
36980,205,95,8,2025-02-12,7120000
36981,734,45,3,2024-11-04,11970000
36982,519,56,7,2024-02-22,27930000
36983,818,76,9,2024-06-21,205110000
36984,418,50,9,2024-10-26,50310000
36985,939,13,3,2024-10-27,11370000
36986,923,10,10,2024-12-18,73900000
36987,552,67,4,2025-02-22,17160000
36988,851,55,6,2024-03-12,43740000
36989,497,51,4,2025-03-10,31960000
36990,665,89,4,2024-05-22,3960000
36991,724,89,2,2024-12-12,1980000
36992,525,87,3,2024-08-18,576000
36993,361,74,3,2024-06-22,45870000
36994,243,71,7,2024-10-30,127330000
36995,895,47,6,2024-02-19,45540000
36996,637,81,3,2024-06-01,510000
36997,524,9,4,2024-05-21,51960000
36998,21,25,2,2025-02-13,21500000
36999,302,90,7,2024-12-09,6930000
37000,134,37,5,2025-01-09,2195000
37001,977,42,1,2024-06-12,550000
37002,83,45,9,2024-06-11,35910000
37003,434,21,1,2024-11-07,14490000
37004,678,74,5,2024-09-11,76450000
37005,111,96,10,2024-10-20,7900000
37006,252,91,1,2024-06-18,2440000
37007,604,68,8,2024-03-31,81520000
37008,339,14,9,2024-11-23,76410000
37009,908,9,3,2024-06-04,38970000
37010,442,44,8,2024-12-02,4152000
37011,489,79,7,2024-05-19,525000
37012,717,4,2,2024-09-16,5500000
37013,844,53,7,2024-03-05,8330000
37014,347,77,2,2024-12-20,56380000
37015,956,57,10,2025-01-05,51490000
37016,397,33,2,2024-05-22,27580000
37017,95,66,6,2024-05-01,16740000
37018,380,66,2,2024-02-12,5580000
37019,103,50,7,2024-12-28,39130000
37020,164,39,6,2025-02-15,5940000
37021,984,14,7,2024-09-04,59430000
37022,621,1,6,2024-02-16,32880000
37023,508,96,2,2024-10-21,1580000
37024,145,59,4,2024-05-02,15960000
37025,449,82,3,2024-05-26,510000
37026,549,25,10,2025-03-02,107500000
37027,651,83,1,2024-08-29,85000
37028,17,58,2,2024-12-03,16640000
37029,658,71,9,2025-02-23,163710000
37030,496,58,3,2024-07-12,24960000
37031,762,47,9,2024-12-03,68310000
37032,617,73,7,2024-06-20,109830000
37033,405,88,2,2025-01-11,1580000
37034,743,53,3,2024-06-02,3570000
37035,687,92,5,2024-04-26,12950000
37036,621,57,4,2024-02-29,20596000
37037,646,16,10,2024-12-31,29900000
37038,867,85,10,2024-02-28,900000
37039,499,90,2,2025-03-17,1980000
37040,872,34,7,2025-01-28,26530000
37041,948,3,9,2024-08-14,69750000
37042,117,26,3,2024-09-25,9720000
37043,605,38,9,2024-05-08,18810000
37044,960,33,6,2024-07-26,82740000
37045,762,55,4,2024-02-11,29160000
37046,808,81,1,2024-02-12,170000
37047,786,34,9,2024-10-09,34110000
37048,938,53,1,2024-07-18,1190000
37049,915,81,7,2024-03-11,1190000
37050,359,6,1,2024-11-15,10390000
37051,292,59,1,2024-08-16,3990000
37052,231,30,3,2024-06-16,33270000
37053,610,72,6,2024-04-23,95940000
37054,613,82,8,2024-11-02,1360000
37055,56,66,4,2025-03-17,11160000
37056,775,51,4,2024-10-14,31960000
37057,173,90,4,2025-03-16,3960000
37058,969,96,8,2024-04-14,6320000
37059,40,10,4,2025-03-04,29560000
37060,902,45,5,2024-10-08,19950000
37061,291,81,1,2024-05-13,170000
37062,953,43,7,2024-11-30,2940000
37063,87,96,3,2024-03-19,2370000
37064,19,90,3,2024-08-23,2970000
37065,92,83,3,2024-09-11,255000
37066,61,81,1,2024-03-26,170000
37067,657,24,10,2024-11-07,44000000
37068,325,49,9,2024-07-16,69210000
37069,387,85,6,2024-09-11,540000
37070,692,45,6,2024-03-21,23940000
37071,121,75,6,2024-02-18,110340000
37072,337,8,10,2024-10-16,101900000
37073,483,51,6,2024-10-01,47940000
37074,272,45,6,2024-10-14,23940000
37075,742,83,5,2024-04-05,425000
37076,814,22,9,2024-12-01,78210000
37077,623,34,1,2024-03-09,3790000
37078,318,40,2,2024-03-07,998000
37079,620,54,4,2024-09-22,19560000
37080,849,46,7,2024-05-13,24430000
37081,475,29,1,2024-07-09,9390000
37082,576,46,9,2024-05-19,31410000
37083,915,90,4,2024-03-14,3960000
37084,167,2,9,2024-12-15,111960000
37085,302,31,6,2025-03-13,12540000
37086,853,63,9,2024-04-11,77400000
37087,744,37,5,2024-06-27,2195000
37088,624,31,7,2024-12-31,14630000
37089,37,43,6,2024-11-22,2520000
37090,638,87,5,2024-05-11,960000
37091,189,42,7,2024-12-25,3850000
37092,730,91,9,2024-04-19,21960000
37093,335,12,1,2024-04-22,11750000
37094,786,73,6,2024-04-18,94140000
37095,12,30,8,2024-10-19,88720000
37096,943,64,8,2024-07-22,67120000
37097,69,41,7,2024-05-05,6930000
37098,1,32,3,2024-12-01,32970000
37099,189,75,10,2024-04-04,183900000
37100,814,70,9,2024-06-28,204210000
37101,832,63,1,2024-07-18,8600000
37102,343,43,4,2024-10-30,1680000
37103,893,21,10,2024-04-05,144900000
37104,73,80,7,2024-04-22,3570000
37105,697,20,2,2024-08-05,15500000
37106,907,43,10,2025-02-23,4200000
37107,407,9,3,2024-10-22,38970000
37108,424,51,3,2024-11-26,23970000
37109,820,6,9,2024-04-07,93510000
37110,987,54,6,2024-06-08,29340000
37111,823,19,1,2024-11-16,3090000
37112,945,21,5,2024-10-10,72450000
37113,636,52,3,2024-04-30,2577000
37114,339,57,1,2025-01-06,5149000
37115,605,78,10,2024-06-22,490000
37116,39,94,5,2024-11-19,29950000
37117,50,12,1,2024-08-18,11750000
37118,225,66,1,2025-03-14,2790000
37119,48,26,6,2024-09-09,19440000
37120,347,81,9,2024-07-22,1530000
37121,174,81,4,2024-06-13,680000
37122,451,6,3,2024-09-16,31170000
37123,619,52,3,2025-01-15,2577000
37124,770,32,1,2024-04-15,10990000
37125,718,91,2,2024-08-26,4880000
37126,299,61,3,2024-08-14,14370000
37127,869,20,7,2024-12-18,54250000
37128,23,90,2,2024-07-16,1980000
37129,255,72,5,2024-05-12,79950000
37130,881,63,7,2024-05-19,60200000
37131,473,7,6,2024-11-30,74640000
37132,598,75,7,2024-05-14,128730000
37133,590,74,10,2025-01-07,152900000
37134,607,31,3,2024-07-29,6270000
37135,51,13,4,2024-08-05,15160000
37136,315,52,5,2024-08-26,4295000
37137,345,30,3,2025-02-06,33270000
37138,305,5,7,2024-06-09,60200000
37139,457,76,1,2024-10-07,22790000
37140,78,34,3,2024-06-20,11370000
37141,261,21,3,2024-06-03,43470000
37142,693,19,5,2024-06-12,15450000
37143,291,12,3,2024-10-29,35250000
37144,818,34,4,2024-02-22,15160000
37145,135,83,8,2025-01-02,680000
37146,784,5,8,2025-03-05,68800000
37147,30,62,9,2024-10-07,60705000
37148,308,28,7,2024-03-15,132930000
37149,156,25,1,2025-01-11,10750000
37150,229,49,3,2024-10-10,23070000
37151,395,4,1,2024-05-12,2750000
37152,599,58,3,2025-01-30,24960000
37153,471,72,5,2024-06-01,79950000
37154,961,30,10,2024-02-11,110900000
37155,550,82,1,2024-11-17,170000
37156,181,58,9,2024-05-15,74880000
37157,894,83,4,2024-04-20,340000
37158,733,20,8,2024-09-10,62000000
37159,931,6,8,2024-03-10,83120000
37160,638,79,4,2024-12-12,300000
37161,256,91,2,2024-05-19,4880000
37162,873,84,3,2024-08-11,1350000
37163,775,37,5,2024-09-26,2195000
37164,800,50,7,2024-10-03,39130000
37165,611,55,9,2024-03-01,65610000
37166,378,37,9,2024-08-20,3951000
37167,905,86,8,2024-10-25,800000
37168,302,57,9,2024-04-19,46341000
37169,260,14,6,2024-05-11,50940000
37170,895,17,3,2024-12-18,53670000
37171,525,21,4,2024-04-24,57960000
37172,85,64,3,2024-10-04,25170000
37173,83,18,4,2024-07-30,21160000
37174,372,65,4,2025-03-15,15960000
37175,45,22,3,2024-12-13,26070000
37176,830,85,3,2024-04-08,270000
37177,807,86,4,2024-05-30,400000
37178,49,14,6,2024-02-11,50940000
37179,35,66,6,2024-07-06,16740000
37180,576,74,8,2024-06-12,122320000
37181,186,69,7,2024-03-23,97930000
37182,162,11,10,2024-08-04,139900000
37183,123,25,5,2024-06-14,53750000
37184,698,79,9,2024-10-17,675000
37185,816,91,10,2024-07-29,24400000
37186,314,48,7,2024-02-25,55930000
37187,129,78,5,2024-08-27,245000
37188,598,75,3,2025-01-13,55170000
37189,307,52,1,2024-08-24,859000
37190,425,4,10,2024-09-22,27500000
37191,290,80,9,2024-11-09,4590000
37192,337,5,4,2025-03-14,34400000
37193,977,15,4,2024-11-29,33960000
37194,618,25,6,2024-10-21,64500000
37195,668,56,1,2024-02-18,3990000
37196,999,37,10,2024-07-31,4390000
37197,586,39,3,2024-08-08,2970000
37198,283,87,4,2024-12-27,768000
37199,474,11,9,2024-03-17,125910000
37200,694,82,9,2024-05-09,1530000
37201,649,32,5,2024-05-15,54950000
37202,793,22,8,2024-11-12,69520000
37203,567,16,10,2024-06-10,29900000
37204,348,71,3,2024-12-05,54570000
37205,229,60,8,2024-08-30,63512000
37206,893,71,9,2025-03-05,163710000
37207,767,45,9,2024-02-28,35910000
37208,489,41,10,2025-02-13,9900000
37209,313,54,8,2024-11-04,39120000
37210,658,77,8,2025-02-27,225520000
37211,679,33,3,2024-06-28,41370000
37212,712,9,8,2025-02-15,103920000
37213,291,12,7,2024-12-01,82250000
37214,150,64,4,2024-04-02,33560000
37215,815,68,2,2024-11-03,20380000
37216,385,58,5,2024-05-17,41600000
37217,265,33,10,2025-02-06,137900000
37218,567,61,2,2025-03-13,9580000
37219,64,30,9,2024-08-30,99810000
37220,584,60,8,2024-12-06,63512000
37221,62,65,7,2024-09-23,27930000
37222,170,54,8,2024-02-24,39120000
37223,443,24,10,2024-02-28,44000000
37224,849,45,5,2024-08-27,19950000
37225,396,74,7,2024-09-20,107030000
37226,11,66,3,2024-08-07,8370000
37227,342,70,2,2024-10-20,45380000
37228,912,83,10,2024-05-21,850000
37229,794,58,5,2024-06-02,41600000
37230,575,56,5,2025-01-18,19950000
37231,363,60,6,2024-08-09,47634000
37232,358,29,5,2024-03-23,46950000
37233,560,2,3,2025-03-10,37320000
37234,569,20,4,2024-06-05,31000000
37235,976,47,1,2024-04-22,7590000
37236,834,29,7,2024-11-25,65730000
37237,517,30,6,2024-02-22,66540000
37238,856,74,2,2024-11-01,30580000
37239,826,16,5,2024-05-25,14950000
37240,641,47,2,2024-05-17,15180000
37241,901,48,5,2024-03-02,39950000
37242,800,35,4,2024-11-20,11000000
37243,62,78,1,2024-03-04,49000
37244,540,28,7,2025-03-07,132930000
37245,296,17,8,2024-12-28,143120000
37246,460,22,4,2025-02-26,34760000
37247,625,66,10,2024-09-06,27900000
37248,706,60,9,2024-08-02,71451000
37249,97,9,3,2024-03-01,38970000
37250,525,23,10,2025-01-29,64900000
37251,483,7,3,2024-10-05,37320000
37252,486,25,8,2024-03-14,86000000
37253,2,11,6,2024-11-21,83940000
37254,187,95,4,2025-01-28,3560000
37255,982,37,5,2024-09-29,2195000
37256,113,67,5,2024-04-13,21450000
37257,928,1,10,2024-03-23,54800000
37258,954,84,3,2024-10-09,1350000
37259,907,30,5,2025-01-27,55450000
37260,124,37,10,2024-02-12,4390000
37261,988,68,6,2024-06-05,61140000
37262,956,53,6,2024-09-22,7140000
37263,619,9,8,2025-01-30,103920000
37264,371,36,1,2024-08-02,1055000
37265,329,24,9,2024-04-13,39600000
37266,352,16,2,2024-04-07,5980000
37267,972,22,4,2024-05-30,34760000
37268,300,30,10,2024-07-14,110900000
37269,493,20,4,2024-05-05,31000000
37270,370,37,9,2024-11-14,3951000
37271,951,79,2,2025-01-30,150000
37272,137,3,2,2024-06-30,15500000
37273,665,9,4,2024-03-10,51960000
37274,659,70,10,2024-08-27,226900000
37275,164,74,4,2024-05-21,61160000
37276,788,77,5,2024-10-13,140950000
37277,123,81,9,2025-03-12,1530000
37278,135,76,10,2025-02-10,227900000
37279,421,35,8,2024-07-21,22000000
37280,303,80,5,2025-01-16,2550000
37281,989,28,4,2024-11-30,75960000
37282,978,44,1,2024-08-10,519000
37283,653,67,5,2024-12-07,21450000
37284,571,33,5,2024-07-10,68950000
37285,219,27,3,2024-02-18,50700000
37286,141,9,9,2025-01-10,116910000
37287,480,9,6,2024-12-21,77940000
